f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005632 10000 1979 2000.000000
1+1E-0.187942 1+1E-6 0.005652 10000 1973 2000.000000
1+1E-0.546643 1+1E-6 0.005935 10000 1979 2000.000000
1+1E-0.875664 1+1E-6 0.006311 10000 1978 2000.000000
1+1E-1.190478 1+1E-6 0.006435 10000 1948 2000.000000
1+1E-1.498346 1+1E-6 0.006354 10000 1964 2000.000000
1+1E-1.802783 1+1E-6 0.006026 10000 1924 2000.000000
1+1E-2.105512 1+1E-6 0.006038 10000 1817 2000.000000
1+1E-2.407391 1+1E-6 0.005918 10000 1742 2000.000000
1+1E-2.708846 1+1E-6 0.006212 10000 1764 2000.000000
1+1E-3.010088 1+1E-6 0.005979 10000 1829 2000.000000
1+1E-3.311224 1+1E-6 0.005896 10000 1850 2000.000000
1+1E-3.612307 1+1E-6 0.012027 20000 3601 4000.000000
1+1E-3.913363 1+1E-6 0.005902 10000 1759 2000.000000
1+1E-4.214407 1+1E-6 0.012094 20000 3382 4000.000000
1+1E-4.515443 1+1E-6 0.005778 10000 1737 2000.000000
1+1E-4.816477 1+1E-6 0.011539 20000 3371 4000.000000
1+1E-5.117508 1+1E-6 0.005790 10000 1683 2000.000000
1+1E-5.418539 1+1E-6 0.011503 20000 3543 4000.000000
1+1E-5.719570 1+1E-6 0.005704 10000 1669 2000.000000
0.143032
