f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.005256 10000 1969 2000.000000
1+1E-0.187942 1+1E-11 0.005336 10000 1985 2000.000000
1+1E-0.546643 1+1E-11 0.005541 10000 1979 2000.000000
1+1E-0.875664 1+1E-11 0.005653 10000 1976 2000.000000
1+1E-1.190478 1+1E-11 0.005686 10000 1971 2000.000000
1+1E-1.498346 1+1E-11 0.005717 10000 1927 2000.000000
1+1E-1.802783 1+1E-11 0.005663 10000 1922 2000.000000
1+1E-2.105512 1+1E-11 0.005657 10000 1873 2000.000000
1+1E-2.407391 1+1E-11 0.005671 10000 1866 2000.000000
1+1E-2.708846 1+1E-11 0.011244 20000 3730 4000.000000
1+1E-3.010088 1+1E-11 0.011288 20000 3836 4000.000000
1+1E-3.311224 1+1E-11 0.011271 20000 3695 4000.000000
1+1E-3.612307 1+1E-11 0.028224 50000 9027 10000.000000
1+1E-3.913363 1+1E-11 0.039403 70000 12629 14000.000000
1+1E-4.214407 1+1E-11 0.022475 40000 7280 8000.000000
1+1E-4.515443 1+1E-11 0.016905 30000 5556 6000.000000
1+1E-4.816477 1+1E-11 0.016963 30000 5432 6000.000000
1+1E-5.117508 1+1E-11 0.022598 40000 7309 8000.000000
1+1E-5.418539 1+1E-11 0.045185 80000 14898 16000.000000
1+1E-5.719570 1+1E-11 0.011242 20000 3662 4000.000000
1+1E-6.020600 1+1E-11 0.011201 20000 3607 4000.000000
1+1E-6.321630 1+1E-11 0.028070 50000 9141 10000.000000
1+1E-6.622660 1+1E-11 0.005634 10000 1822 2000.000000
1+1E-6.923690 1+1E-11 0.022443 40000 7500 8000.000000
1+1E-7.224720 1+1E-11 0.016823 30000 5520 6000.000000
1+1E-7.525750 1+1E-11 0.016793 30000 5477 6000.000000
1+1E-7.826780 1+1E-11 0.022466 40000 7291 8000.000000
1+1E-8.127810 1+1E-11 0.016814 30000 5500 6000.000000
1+1E-8.428840 1+1E-11 0.011130 20000 3634 4000.000000
1+1E-8.729870 1+1E-11 0.067095 120000 21727 24000.000000
1+1E-9.030900 1+1E-11 0.016740 30000 5417 6000.000000
1+1E-9.331930 1+1E-11 0.016739 30000 5477 6000.000000
1+1E-9.632960 1+1E-11 0.011275 20000 3697 4000.000000
1+1E-9.933990 1+1E-11 0.022327 40000 7424 8000.000000
1+1E-10.235020 1+1E-11 0.033849 60000 10833 12000.000000
1+1E-10.536050 1+1E-11 0.027971 50000 9191 10000.000000
1+1E-10.837080 1+1E-11 0.011201 20000 3695 4000.000000
0.645775
