f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.005520 10000 1981 2000.000000
1+1E-0.187942 1+1E-4 0.005560 10000 1965 2000.000000
1+1E-0.546643 1+1E-4 0.005826 10000 1983 2000.000000
1+1E-0.875664 1+1E-4 0.005955 10000 1975 2000.000000
1+1E-1.190478 1+1E-4 0.005923 10000 1974 2000.000000
1+1E-1.498346 1+1E-4 0.006009 10000 1954 2000.000000
1+1E-1.802783 1+1E-4 0.005930 10000 1918 2000.000000
1+1E-2.105512 1+1E-4 0.005973 10000 1929 2000.000000
1+1E-2.407391 1+1E-4 0.005907 10000 1909 2000.000000
1+1E-2.708846 1+1E-4 0.017745 30000 5778 6000.000000
1+1E-3.010088 1+1E-4 0.017399 30000 5743 6000.000000
1+1E-3.311224 1+1E-4 0.028792 50000 9576 10000.000000
1+1E-3.612307 1+1E-4 0.046346 80000 15250 16000.000000
1+1E-3.913363 1+1E-4 0.041534 70000 13370 14000.000000
0.20451
