f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.005333 10000 1980 2000.000000
1+1E-0.187942 1+1E-4 0.005437 10000 1987 2000.000000
1+1E-0.546643 1+1E-4 0.005755 10000 1980 2000.000000
1+1E-0.875664 1+1E-4 0.005817 10000 1954 2000.000000
1+1E-1.190478 1+1E-4 0.005815 10000 1962 2000.000000
1+1E-1.498346 1+1E-4 0.005837 10000 1951 2000.000000
1+1E-1.802783 1+1E-4 0.005943 10000 1933 2000.000000
1+1E-2.105512 1+1E-4 0.006014 10000 1930 2000.000000
1+1E-2.407391 1+1E-4 0.006097 10000 1907 2000.000000
1+1E-2.708846 1+1E-4 0.017721 30000 5817 6000.000000
1+1E-3.010088 1+1E-4 0.023354 40000 7700 8000.000000
1+1E-3.311224 1+1E-4 0.035641 60000 11408 12000.000000
1+1E-3.612307 1+1E-4 0.052549 90000 17398 18000.000000
1+1E-3.913363 1+1E-4 0.051905 90000 17151 18000.000000
0.23338
