f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005159 10000 1942 2000.000000
1+1E-0.187942 1+1E-8 0.005307 10000 1981 2000.000000
1+1E-0.546643 1+1E-8 0.005541 10000 1979 2000.000000
1+1E-0.875664 1+1E-8 0.005784 10000 1980 2000.000000
1+1E-1.190478 1+1E-8 0.005669 10000 1950 2000.000000
1+1E-1.498346 1+1E-8 0.005657 10000 1929 2000.000000
1+1E-1.802783 1+1E-8 0.005600 10000 1923 2000.000000
1+1E-2.105512 1+1E-8 0.005599 10000 1927 2000.000000
1+1E-2.407391 1+1E-8 0.011211 20000 3866 4000.000000
1+1E-2.708846 1+1E-8 0.011282 20000 3664 4000.000000
1+1E-3.010088 1+1E-8 0.011170 20000 3746 4000.000000
1+1E-3.311224 1+1E-8 0.016692 30000 5499 6000.000000
1+1E-3.612307 1+1E-8 0.005591 10000 1806 2000.000000
1+1E-3.913363 1+1E-8 0.016863 30000 5446 6000.000000
1+1E-4.214407 1+1E-8 0.011166 20000 3705 4000.000000
1+1E-4.515443 1+1E-8 0.011121 20000 3653 4000.000000
1+1E-4.816477 1+1E-8 0.027874 50000 9060 10000.000000
1+1E-5.117508 1+1E-8 0.011104 20000 3651 4000.000000
1+1E-5.418539 1+1E-8 0.022181 40000 7248 8000.000000
1+1E-5.719570 1+1E-8 0.011158 20000 3692 4000.000000
1+1E-6.020600 1+1E-8 0.016679 30000 5483 6000.000000
1+1E-6.321630 1+1E-8 0.016605 30000 5448 6000.000000
1+1E-6.622660 1+1E-8 0.016799 30000 5555 6000.000000
1+1E-6.923690 1+1E-8 0.022452 40000 7339 8000.000000
1+1E-7.224720 1+1E-8 0.011123 20000 3702 4000.000000
1+1E-7.525750 1+1E-8 0.027921 50000 9141 10000.000000
1+1E-7.826780 1+1E-8 0.011168 20000 3616 4000.000000
0.334676
