run: 6 | L: 4 | f_final: 1+1E-6 | flatness: 95 | dim: 2D | lattice: SS
Fri Jun 18 15:20:05 2021 | f: 1+1E0.235094/1+1E-6 | sweeps: 10000 | flat time: 0.005372s
Fri Jun 18 15:20:05 2021 | f: 1+1E-0.187942/1+1E-6 | sweeps: 10000 | flat time: 0.005638s
Fri Jun 18 15:20:05 2021 | f: 1+1E-0.546643/1+1E-6 | sweeps: 10000 | flat time: 0.006160s
Fri Jun 18 15:20:05 2021 | f: 1+1E-0.875664/1+1E-6 | sweeps: 10000 | flat time: 0.006031s
Fri Jun 18 15:20:05 2021 | f: 1+1E-1.190478/1+1E-6 | sweeps: 10000 | flat time: 0.005926s
Fri Jun 18 15:20:05 2021 | f: 1+1E-1.498346/1+1E-6 | sweeps: 10000 | flat time: 0.005948s
Fri Jun 18 15:20:05 2021 | f: 1+1E-1.802783/1+1E-6 | sweeps: 10000 | flat time: 0.005854s
Fri Jun 18 15:20:05 2021 | f: 1+1E-2.105512/1+1E-6 | sweeps: 10000 | flat time: 0.005859s
Fri Jun 18 15:20:05 2021 | f: 1+1E-2.407391/1+1E-6 | sweeps: 20000 | flat time: 0.011811s
Fri Jun 18 15:20:05 2021 | f: 1+1E-2.708846/1+1E-6 | sweeps: 20000 | flat time: 0.011766s
Fri Jun 18 15:20:05 2021 | f: 1+1E-3.010088/1+1E-6 | sweeps: 40000 | flat time: 0.023549s
Fri Jun 18 15:20:05 2021 | f: 1+1E-3.311224/1+1E-6 | sweeps: 50000 | flat time: 0.029374s
Fri Jun 18 15:20:05 2021 | f: 1+1E-3.612307/1+1E-6 | sweeps: 60000 | flat time: 0.034318s
Fri Jun 18 15:20:05 2021 | f: 1+1E-3.913363/1+1E-6 | sweeps: 60000 | flat time: 0.034403s
Fri Jun 18 15:20:05 2021 | f: 1+1E-4.214407/1+1E-6 | sweeps: 80000 | flat time: 0.047019s
Fri Jun 18 15:20:05 2021 | f: 1+1E-4.515443/1+1E-6 | sweeps: 90000 | flat time: 0.052767s
Fri Jun 18 15:20:06 2021 | f: 1+1E-4.816477/1+1E-6 | sweeps: 230000 | flat time: 0.132772s
Fri Jun 18 15:20:06 2021 | f: 1+1E-5.117508/1+1E-6 | sweeps: 170000 | flat time: 0.099550s
Fri Jun 18 15:20:06 2021 | f: 1+1E-5.418539/1+1E-6 | sweeps: 80000 | flat time: 0.046026s
Fri Jun 18 15:20:06 2021 | f: 1+1E-5.719570/1+1E-6 | sweeps: 80000 | flat time: 0.045653s
