f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.005142 10000 1951 2000.000000
1+1E-0.187942 1+1E-9 0.005271 10000 1977 2000.000000
1+1E-0.546643 1+1E-9 0.005513 10000 1983 2000.000000
1+1E-0.875664 1+1E-9 0.005653 10000 1969 2000.000000
1+1E-1.190478 1+1E-9 0.005613 10000 1972 2000.000000
1+1E-1.498346 1+1E-9 0.005610 10000 1955 2000.000000
1+1E-1.802783 1+1E-9 0.005613 10000 1942 2000.000000
1+1E-2.105512 1+1E-9 0.005552 10000 1932 2000.000000
1+1E-2.407391 1+1E-9 0.005561 10000 1905 2000.000000
1+1E-2.708846 1+1E-9 0.005552 10000 1848 2000.000000
1+1E-3.010088 1+1E-9 0.016667 30000 5435 6000.000000
1+1E-3.311224 1+1E-9 0.011053 20000 3728 4000.000000
1+1E-3.612307 1+1E-9 0.011110 20000 3648 4000.000000
1+1E-3.913363 1+1E-9 0.011078 20000 3714 4000.000000
1+1E-4.214407 1+1E-9 0.011109 20000 3647 4000.000000
1+1E-4.515443 1+1E-9 0.050570 90000 16520 18000.000000
1+1E-4.816477 1+1E-9 0.038878 70000 12655 14000.000000
1+1E-5.117508 1+1E-9 0.038881 70000 12944 14000.000000
1+1E-5.418539 1+1E-9 0.016603 30000 5624 6000.000000
1+1E-5.719570 1+1E-9 0.016603 30000 5457 6000.000000
1+1E-6.020600 1+1E-9 0.011058 20000 3652 4000.000000
1+1E-6.321630 1+1E-9 0.022060 40000 7272 8000.000000
1+1E-6.622660 1+1E-9 0.016609 30000 5534 6000.000000
1+1E-6.923690 1+1E-9 0.016546 30000 5615 6000.000000
1+1E-7.224720 1+1E-9 0.027692 50000 9278 10000.000000
1+1E-7.525750 1+1E-9 0.016613 30000 5650 6000.000000
1+1E-7.826780 1+1E-9 0.016648 30000 5503 6000.000000
1+1E-8.127810 1+1E-9 0.038867 70000 12637 14000.000000
1+1E-8.428840 1+1E-9 0.011074 20000 3714 4000.000000
1+1E-8.729870 1+1E-9 0.016576 30000 5484 6000.000000
0.471578
