f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.005511 10000 1939 2000.000000
1+1E-0.187942 1+1E-9 0.005670 10000 1982 2000.000000
1+1E-0.546643 1+1E-9 0.005941 10000 1971 2000.000000
1+1E-0.875664 1+1E-9 0.006000 10000 1977 2000.000000
1+1E-1.190478 1+1E-9 0.006017 10000 1971 2000.000000
1+1E-1.498346 1+1E-9 0.006164 10000 1947 2000.000000
1+1E-1.802783 1+1E-9 0.006145 10000 1947 2000.000000
1+1E-2.105512 1+1E-9 0.006026 10000 1931 2000.000000
1+1E-2.407391 1+1E-9 0.005956 10000 1862 2000.000000
1+1E-2.708846 1+1E-9 0.011862 20000 3741 4000.000000
1+1E-3.010088 1+1E-9 0.011758 20000 3814 4000.000000
1+1E-3.311224 1+1E-9 0.011591 20000 3636 4000.000000
1+1E-3.612307 1+1E-9 0.022989 40000 7649 8000.000000
1+1E-3.913363 1+1E-9 0.017224 30000 5426 6000.000000
1+1E-4.214407 1+1E-9 0.028801 50000 9272 10000.000000
1+1E-4.515443 1+1E-9 0.011645 20000 3602 4000.000000
1+1E-4.816477 1+1E-9 0.035631 60000 11267 12000.000000
1+1E-5.117508 1+1E-9 0.017472 30000 5517 6000.000000
1+1E-5.418539 1+1E-9 0.011746 20000 3669 4000.000000
1+1E-5.719570 1+1E-9 0.017909 30000 5447 6000.000000
1+1E-6.020600 1+1E-9 0.017607 30000 5408 6000.000000
1+1E-6.321630 1+1E-9 0.029010 50000 9101 10000.000000
1+1E-6.622660 1+1E-9 0.011465 20000 3716 4000.000000
1+1E-6.923690 1+1E-9 0.057543 100000 18065 20000.000000
1+1E-7.224720 1+1E-9 0.017743 30000 5405 6000.000000
1+1E-7.525750 1+1E-9 0.023702 40000 7395 8000.000000
1+1E-7.826780 1+1E-9 0.017489 30000 5629 6000.000000
1+1E-8.127810 1+1E-9 0.040949 70000 12675 14000.000000
1+1E-8.428840 1+1E-9 0.011791 20000 3710 4000.000000
1+1E-8.729870 1+1E-9 0.017356 30000 5542 6000.000000
0.496985
