f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.005355 10000 1974 2000.000000
1+1E-0.187942 1+1E-11 0.005480 10000 1972 2000.000000
1+1E-0.546643 1+1E-11 0.005739 10000 1981 2000.000000
1+1E-0.875664 1+1E-11 0.005860 10000 1969 2000.000000
1+1E-1.190478 1+1E-11 0.005848 10000 1962 2000.000000
1+1E-1.498346 1+1E-11 0.005864 10000 1953 2000.000000
1+1E-1.802783 1+1E-11 0.005831 10000 1929 2000.000000
1+1E-2.105512 1+1E-11 0.005817 10000 1896 2000.000000
1+1E-2.407391 1+1E-11 0.005797 10000 1853 2000.000000
1+1E-2.708846 1+1E-11 0.005763 10000 1881 2000.000000
1+1E-3.010088 1+1E-11 0.005778 10000 1633 2000.000000
1+1E-3.311224 1+1E-11 0.005733 10000 1761 2000.000000
1+1E-3.612307 1+1E-11 0.005747 10000 1709 2000.000000
1+1E-3.913363 1+1E-11 0.005763 10000 1602 2000.000000
1+1E-4.214407 1+1E-11 0.005845 10000 1757 2000.000000
1+1E-4.515443 1+1E-11 0.005875 10000 1745 2000.000000
1+1E-4.816477 1+1E-11 0.006102 10000 1688 2000.000000
1+1E-5.117508 1+1E-11 0.006076 10000 1719 2000.000000
1+1E-5.418539 1+1E-11 0.011744 20000 3523 4000.000000
1+1E-5.719570 1+1E-11 0.011712 20000 3481 4000.000000
1+1E-6.020600 1+1E-11 0.005861 10000 1668 2000.000000
1+1E-6.321630 1+1E-11 0.005901 10000 1662 2000.000000
1+1E-6.622660 1+1E-11 0.005932 10000 1627 2000.000000
1+1E-6.923690 1+1E-11 0.005910 10000 1683 2000.000000
1+1E-7.224720 1+1E-11 0.005918 10000 1748 2000.000000
1+1E-7.525750 1+1E-11 0.011873 20000 3329 4000.000000
1+1E-7.826780 1+1E-11 0.005920 10000 1633 2000.000000
1+1E-8.127810 1+1E-11 0.005940 10000 1659 2000.000000
1+1E-8.428840 1+1E-11 0.005912 10000 1690 2000.000000
1+1E-8.729870 1+1E-11 0.005878 10000 1737 2000.000000
1+1E-9.030900 1+1E-11 0.005772 10000 1758 2000.000000
1+1E-9.331930 1+1E-11 0.005767 10000 1792 2000.000000
1+1E-9.632960 1+1E-11 0.011537 20000 3514 4000.000000
1+1E-9.933990 1+1E-11 0.005787 10000 1662 2000.000000
1+1E-10.235020 1+1E-11 0.011494 20000 3576 4000.000000
1+1E-10.536050 1+1E-11 0.005777 10000 1704 2000.000000
1+1E-10.837080 1+1E-11 0.005779 10000 1680 2000.000000
0.244901
