run: 85 | L: 4 | f_final: 1+1E-9 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:09:44 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005471s
Fri Jun 18 15:09:44 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005788s
Fri Jun 18 15:09:44 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005793s
Fri Jun 18 15:09:44 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005858s
Fri Jun 18 15:09:44 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005906s
Fri Jun 18 15:09:44 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005849s
Fri Jun 18 15:09:44 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005808s
Fri Jun 18 15:09:44 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005787s
Fri Jun 18 15:09:44 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005779s
Fri Jun 18 15:09:44 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005767s
Fri Jun 18 15:09:44 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005856s
Fri Jun 18 15:09:44 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 10000 | flat time: 0.005912s
Fri Jun 18 15:09:44 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 10000 | flat time: 0.006026s
Fri Jun 18 15:09:44 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 10000 | flat time: 0.006166s
Fri Jun 18 15:09:44 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 10000 | flat time: 0.005900s
Fri Jun 18 15:09:44 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 10000 | flat time: 0.005882s
Fri Jun 18 15:09:44 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:09:44 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 10000 | flat time: 0.005816s
Fri Jun 18 15:09:44 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:09:44 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 10000 | flat time: 0.005881s
Fri Jun 18 15:09:44 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 10000 | flat time: 0.005791s
Fri Jun 18 15:09:44 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:09:44 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 10000 | flat time: 0.005876s
Fri Jun 18 15:09:44 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 10000 | flat time: 0.005927s
Fri Jun 18 15:09:44 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 10000 | flat time: 0.005914s
Fri Jun 18 15:09:44 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 10000 | flat time: 0.005878s
Fri Jun 18 15:09:44 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 10000 | flat time: 0.005814s
Fri Jun 18 15:09:44 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.005940s
Fri Jun 18 15:09:45 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 30000 | flat time: 0.017589s
Fri Jun 18 15:09:45 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 10000 | flat time: 0.005751s
