f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.005520 10000 1969 2000.000000
1+1E-0.187942 1+1E-5 0.005654 10000 1985 2000.000000
1+1E-0.546643 1+1E-5 0.005967 10000 1978 2000.000000
1+1E-0.875664 1+1E-5 0.005986 10000 1976 2000.000000
1+1E-1.190478 1+1E-5 0.006038 10000 1972 2000.000000
1+1E-1.498346 1+1E-5 0.006030 10000 1955 2000.000000
1+1E-1.802783 1+1E-5 0.006006 10000 1943 2000.000000
1+1E-2.105512 1+1E-5 0.006093 10000 1875 2000.000000
1+1E-2.407391 1+1E-5 0.005832 10000 1876 2000.000000
1+1E-2.708846 1+1E-5 0.005762 10000 1844 2000.000000
1+1E-3.010088 1+1E-5 0.011530 20000 3681 4000.000000
1+1E-3.311224 1+1E-5 0.017411 30000 5452 6000.000000
1+1E-3.612307 1+1E-5 0.011525 20000 3619 4000.000000
1+1E-3.913363 1+1E-5 0.017345 30000 5539 6000.000000
1+1E-4.214407 1+1E-5 0.028891 50000 9130 10000.000000
1+1E-4.515443 1+1E-5 0.011888 20000 3678 4000.000000
1+1E-4.816477 1+1E-5 0.012000 20000 3643 4000.000000
0.169572
