run: 51 | L: 4 | f_final: 1+1E-10 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:48 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005549s
Fri Jun 18 15:12:48 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005626s
Fri Jun 18 15:12:48 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005879s
Fri Jun 18 15:12:48 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.006046s
Fri Jun 18 15:12:48 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.006078s
Fri Jun 18 15:12:48 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.006015s
Fri Jun 18 15:12:48 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005975s
Fri Jun 18 15:12:48 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005810s
Fri Jun 18 15:12:48 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005787s
Fri Jun 18 15:12:48 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005775s
Fri Jun 18 15:12:49 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 10000 | flat time: 0.005791s
Fri Jun 18 15:12:49 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 20000 | flat time: 0.011440s
Fri Jun 18 15:12:49 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 10000 | flat time: 0.005722s
Fri Jun 18 15:12:49 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 20000 | flat time: 0.011458s
Fri Jun 18 15:12:49 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 10000 | flat time: 0.005758s
Fri Jun 18 15:12:49 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 10000 | flat time: 0.005784s
Fri Jun 18 15:12:49 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 10000 | flat time: 0.005747s
Fri Jun 18 15:12:49 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 10000 | flat time: 0.005740s
Fri Jun 18 15:12:49 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 10000 | flat time: 0.005749s
Fri Jun 18 15:12:49 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 10000 | flat time: 0.005721s
Fri Jun 18 15:12:49 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 10000 | flat time: 0.005947s
Fri Jun 18 15:12:49 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 20000 | flat time: 0.012003s
Fri Jun 18 15:12:49 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 10000 | flat time: 0.006083s
Fri Jun 18 15:12:49 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 10000 | flat time: 0.006175s
Fri Jun 18 15:12:49 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 10000 | flat time: 0.005935s
Fri Jun 18 15:12:49 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 10000 | flat time: 0.005842s
Fri Jun 18 15:12:49 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 10000 | flat time: 0.005835s
Fri Jun 18 15:12:49 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 20000 | flat time: 0.011719s
Fri Jun 18 15:12:49 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 10000 | flat time: 0.005921s
Fri Jun 18 15:12:49 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 10000 | flat time: 0.005877s
Fri Jun 18 15:12:49 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 30000 | flat time: 0.017757s
Fri Jun 18 15:12:49 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 10000 | flat time: 0.005880s
Fri Jun 18 15:12:49 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 10000 | flat time: 0.005894s
Fri Jun 18 15:12:49 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 20000 | flat time: 0.011813s
