f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005541 10000 1931 2000.000000
1+1E-0.187942 1+1E-10 0.005492 10000 1977 2000.000000
1+1E-0.546643 1+1E-10 0.005715 10000 1979 2000.000000
1+1E-0.875664 1+1E-10 0.005874 10000 1981 2000.000000
1+1E-1.190478 1+1E-10 0.005872 10000 1972 2000.000000
1+1E-1.498346 1+1E-10 0.005813 10000 1968 2000.000000
1+1E-1.802783 1+1E-10 0.005795 10000 1929 2000.000000
1+1E-2.105512 1+1E-10 0.005778 10000 1813 2000.000000
1+1E-2.407391 1+1E-10 0.005761 10000 1852 2000.000000
1+1E-2.708846 1+1E-10 0.005743 10000 1825 2000.000000
1+1E-3.010088 1+1E-10 0.005740 10000 1767 2000.000000
1+1E-3.311224 1+1E-10 0.005728 10000 1744 2000.000000
1+1E-3.612307 1+1E-10 0.011438 20000 3288 4000.000000
1+1E-3.913363 1+1E-10 0.005700 10000 1860 2000.000000
1+1E-4.214407 1+1E-10 0.005752 10000 1646 2000.000000
1+1E-4.515443 1+1E-10 0.017318 30000 5590 6000.000000
1+1E-4.816477 1+1E-10 0.012016 20000 3382 4000.000000
1+1E-5.117508 1+1E-10 0.005889 10000 1696 2000.000000
1+1E-5.418539 1+1E-10 0.005815 10000 1646 2000.000000
1+1E-5.719570 1+1E-10 0.005806 10000 1611 2000.000000
1+1E-6.020600 1+1E-10 0.005823 10000 1682 2000.000000
1+1E-6.321630 1+1E-10 0.005810 10000 1618 2000.000000
1+1E-6.622660 1+1E-10 0.005851 10000 1729 2000.000000
1+1E-6.923690 1+1E-10 0.005821 10000 1719 2000.000000
1+1E-7.224720 1+1E-10 0.017616 30000 5204 6000.000000
1+1E-7.525750 1+1E-10 0.005802 10000 1674 2000.000000
1+1E-7.826780 1+1E-10 0.011695 20000 3301 4000.000000
1+1E-8.127810 1+1E-10 0.005916 10000 1617 2000.000000
1+1E-8.428840 1+1E-10 0.005936 10000 1723 2000.000000
1+1E-8.729870 1+1E-10 0.005737 10000 1646 2000.000000
1+1E-9.030900 1+1E-10 0.005774 10000 1754 2000.000000
1+1E-9.331930 1+1E-10 0.005736 10000 1782 2000.000000
1+1E-9.632960 1+1E-10 0.005749 10000 1698 2000.000000
1+1E-9.933990 1+1E-10 0.005718 10000 1752 2000.000000
0.237772
