run: 88 | L: 4 | f_final: 1+1E-5 | flatness: 95 | dim: 2D | lattice: SS
Fri Jun 18 15:19:57 2021 | f: 1+1E0.235094/1+1E-5 | sweeps: 10000 | flat time: 0.005545s
Fri Jun 18 15:19:57 2021 | f: 1+1E-0.187942/1+1E-5 | sweeps: 10000 | flat time: 0.005641s
Fri Jun 18 15:19:57 2021 | f: 1+1E-0.546643/1+1E-5 | sweeps: 10000 | flat time: 0.005865s
Fri Jun 18 15:19:57 2021 | f: 1+1E-0.875664/1+1E-5 | sweeps: 10000 | flat time: 0.005974s
Fri Jun 18 15:19:57 2021 | f: 1+1E-1.190478/1+1E-5 | sweeps: 10000 | flat time: 0.006020s
Fri Jun 18 15:19:57 2021 | f: 1+1E-1.498346/1+1E-5 | sweeps: 10000 | flat time: 0.006031s
Fri Jun 18 15:19:57 2021 | f: 1+1E-1.802783/1+1E-5 | sweeps: 10000 | flat time: 0.005970s
Fri Jun 18 15:19:57 2021 | f: 1+1E-2.105512/1+1E-5 | sweeps: 20000 | flat time: 0.011969s
Fri Jun 18 15:19:57 2021 | f: 1+1E-2.407391/1+1E-5 | sweeps: 20000 | flat time: 0.011753s
Fri Jun 18 15:19:57 2021 | f: 1+1E-2.708846/1+1E-5 | sweeps: 30000 | flat time: 0.017690s
Fri Jun 18 15:19:57 2021 | f: 1+1E-3.010088/1+1E-5 | sweeps: 30000 | flat time: 0.017421s
Fri Jun 18 15:19:57 2021 | f: 1+1E-3.311224/1+1E-5 | sweeps: 50000 | flat time: 0.030020s
Fri Jun 18 15:19:57 2021 | f: 1+1E-3.612307/1+1E-5 | sweeps: 50000 | flat time: 0.029592s
Fri Jun 18 15:19:57 2021 | f: 1+1E-3.913363/1+1E-5 | sweeps: 90000 | flat time: 0.053091s
Fri Jun 18 15:19:57 2021 | f: 1+1E-4.214407/1+1E-5 | sweeps: 100000 | flat time: 0.058645s
Fri Jun 18 15:19:57 2021 | f: 1+1E-4.515443/1+1E-5 | sweeps: 200000 | flat time: 0.115442s
Fri Jun 18 15:19:58 2021 | f: 1+1E-4.816477/1+1E-5 | sweeps: 80000 | flat time: 0.047357s
