L: 4 | f_final: 1+1E-4 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:09:08 2021 | f: 1+1E0.235094/1+1E-4 | sweeps: 10000 | flat time: 0.005480s
Sat May 29 14:09:08 2021 | f: 1+1E-0.187942/1+1E-4 | sweeps: 10000 | flat time: 0.005597s
Sat May 29 14:09:08 2021 | f: 1+1E-0.546643/1+1E-4 | sweeps: 10000 | flat time: 0.005772s
Sat May 29 14:09:08 2021 | f: 1+1E-0.875664/1+1E-4 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 14:09:08 2021 | f: 1+1E-1.190478/1+1E-4 | sweeps: 10000 | flat time: 0.005861s
Sat May 29 14:09:08 2021 | f: 1+1E-1.498346/1+1E-4 | sweeps: 10000 | flat time: 0.005873s
Sat May 29 14:09:08 2021 | f: 1+1E-1.802783/1+1E-4 | sweeps: 10000 | flat time: 0.005856s
Sat May 29 14:09:08 2021 | f: 1+1E-2.105512/1+1E-4 | sweeps: 10000 | flat time: 0.005807s
Sat May 29 14:09:08 2021 | f: 1+1E-2.407391/1+1E-4 | sweeps: 10000 | flat time: 0.005797s
Sat May 29 14:09:08 2021 | f: 1+1E-2.708846/1+1E-4 | sweeps: 10000 | flat time: 0.005791s
Sat May 29 14:09:08 2021 | f: 1+1E-3.010088/1+1E-4 | sweeps: 10000 | flat time: 0.005740s
Sat May 29 14:09:08 2021 | f: 1+1E-3.311224/1+1E-4 | sweeps: 20000 | flat time: 0.011548s
Sat May 29 14:09:08 2021 | f: 1+1E-3.612307/1+1E-4 | sweeps: 30000 | flat time: 0.017385s
Sat May 29 14:09:08 2021 | f: 1+1E-3.913363/1+1E-4 | sweeps: 20000 | flat time: 0.011550s
