f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.018600 30000 5973 6000.000000
1+1E-0.187942 1+1E-3 0.013206 20000 3987 4000.000000
1+1E-0.546643 1+1E-3 0.006636 10000 1984 2000.000000
1+1E-0.875664 1+1E-3 0.014030 20000 3968 4000.000000
1+1E-1.190478 1+1E-3 0.013786 20000 3976 4000.000000
1+1E-1.498346 1+1E-3 0.013652 20000 3962 4000.000000
1+1E-1.802783 1+1E-3 0.020461 30000 5953 6000.000000
1+1E-2.105512 1+1E-3 0.035193 50000 9909 10000.000000
1+1E-2.407391 1+1E-3 0.055938 80000 15860 16000.000000
1+1E-2.708846 1+1E-3 0.042115 60000 11887 12000.000000
0.233734
