f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.018341 30000 5973 6000.000000
1+1E-0.187942 1+1E-3 0.012467 20000 3987 4000.000000
1+1E-0.546643 1+1E-3 0.006054 10000 1984 2000.000000
1+1E-0.875664 1+1E-3 0.012787 20000 3968 4000.000000
1+1E-1.190478 1+1E-3 0.012507 20000 3976 4000.000000
1+1E-1.498346 1+1E-3 0.012593 20000 3962 4000.000000
1+1E-1.802783 1+1E-3 0.018933 30000 5953 6000.000000
1+1E-2.105512 1+1E-3 0.032458 50000 9909 10000.000000
1+1E-2.407391 1+1E-3 0.054689 80000 15860 16000.000000
1+1E-2.708846 1+1E-3 0.042663 60000 11887 12000.000000
0.223614
