f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.006202 10000 1968 2000.000000
1+1E-0.187942 1+1E-3 0.006353 10000 1985 2000.000000
1+1E-0.546643 1+1E-3 0.006886 10000 1977 2000.000000
1+1E-0.875664 1+1E-3 0.006815 10000 1974 2000.000000
1+1E-1.190478 1+1E-3 0.006651 10000 1966 2000.000000
1+1E-1.498346 1+1E-3 0.006843 10000 1962 2000.000000
1+1E-1.802783 1+1E-3 0.007105 10000 1911 2000.000000
1+1E-2.105512 1+1E-3 0.006674 10000 1916 2000.000000
1+1E-2.407391 1+1E-3 0.013248 20000 3865 4000.000000
1+1E-2.708846 1+1E-3 0.013516 20000 3853 4000.000000
0.080368
