f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005534 10000 1973 2000.000000
1+1E-0.187942 1+1E-6 0.005511 10000 1979 2000.000000
1+1E-0.546643 1+1E-6 0.005907 10000 1981 2000.000000
1+1E-0.875664 1+1E-6 0.005845 10000 1952 2000.000000
1+1E-1.190478 1+1E-6 0.005797 10000 1959 2000.000000
1+1E-1.498346 1+1E-6 0.005967 10000 1969 2000.000000
1+1E-1.802783 1+1E-6 0.006073 10000 1945 2000.000000
1+1E-2.105512 1+1E-6 0.005932 10000 1878 2000.000000
1+1E-2.407391 1+1E-6 0.005946 10000 1834 2000.000000
1+1E-2.708846 1+1E-6 0.005934 10000 1706 2000.000000
1+1E-3.010088 1+1E-6 0.005901 10000 1803 2000.000000
1+1E-3.311224 1+1E-6 0.005876 10000 1614 2000.000000
1+1E-3.612307 1+1E-6 0.005862 10000 1440 2000.000000
1+1E-3.913363 1+1E-6 0.005902 10000 1786 2000.000000
1+1E-4.214407 1+1E-6 0.005935 10000 1527 2000.000000
1+1E-4.515443 1+1E-6 0.005883 10000 1739 2000.000000
1+1E-4.816477 1+1E-6 0.005856 10000 1622 2000.000000
1+1E-5.117508 1+1E-6 0.005887 10000 1667 2000.000000
1+1E-5.418539 1+1E-6 0.006219 10000 1689 2000.000000
1+1E-5.719570 1+1E-6 0.006292 10000 1662 2000.000000
0.118305
