f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005412 10000 1955 2000.000000
1+1E-0.187942 1+1E-10 0.005499 10000 1983 2000.000000
1+1E-0.546643 1+1E-10 0.005706 10000 1963 2000.000000
1+1E-0.875664 1+1E-10 0.005815 10000 1976 2000.000000
1+1E-1.190478 1+1E-10 0.005862 10000 1969 2000.000000
1+1E-1.498346 1+1E-10 0.005851 10000 1967 2000.000000
1+1E-1.802783 1+1E-10 0.005812 10000 1872 2000.000000
1+1E-2.105512 1+1E-10 0.005792 10000 1837 2000.000000
1+1E-2.407391 1+1E-10 0.005767 10000 1913 2000.000000
1+1E-2.708846 1+1E-10 0.005781 10000 1866 2000.000000
1+1E-3.010088 1+1E-10 0.011720 20000 3714 4000.000000
1+1E-3.311224 1+1E-10 0.017461 30000 5435 6000.000000
1+1E-3.612307 1+1E-10 0.005744 10000 1814 2000.000000
1+1E-3.913363 1+1E-10 0.023131 40000 7390 8000.000000
1+1E-4.214407 1+1E-10 0.011525 20000 3705 4000.000000
1+1E-4.515443 1+1E-10 0.011499 20000 3633 4000.000000
1+1E-4.816477 1+1E-10 0.069676 120000 21677 24000.000000
1+1E-5.117508 1+1E-10 0.029061 50000 9076 10000.000000
1+1E-5.418539 1+1E-10 0.023298 40000 7430 8000.000000
1+1E-5.719570 1+1E-10 0.052107 90000 16383 18000.000000
1+1E-6.020600 1+1E-10 0.034439 60000 10835 12000.000000
1+1E-6.321630 1+1E-10 0.005811 10000 1838 2000.000000
1+1E-6.622660 1+1E-10 0.011507 20000 3668 4000.000000
1+1E-6.923690 1+1E-10 0.028698 50000 9039 10000.000000
1+1E-7.224720 1+1E-10 0.022915 40000 7388 8000.000000
1+1E-7.525750 1+1E-10 0.022934 40000 7260 8000.000000
1+1E-7.826780 1+1E-10 0.017143 30000 5553 6000.000000
1+1E-8.127810 1+1E-10 0.029192 50000 9208 10000.000000
1+1E-8.428840 1+1E-10 0.028953 50000 9064 10000.000000
1+1E-8.729870 1+1E-10 0.017299 30000 5490 6000.000000
1+1E-9.030900 1+1E-10 0.034421 60000 10891 12000.000000
1+1E-9.331930 1+1E-10 0.011506 20000 3742 4000.000000
1+1E-9.632960 1+1E-10 0.022961 40000 7338 8000.000000
1+1E-9.933990 1+1E-10 0.017252 30000 5474 6000.000000
0.617832
