f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005275 10000 1974 2000.000000
1+1E-0.187942 1+1E-10 0.005385 10000 1988 2000.000000
1+1E-0.546643 1+1E-10 0.005597 10000 1981 2000.000000
1+1E-0.875664 1+1E-10 0.005765 10000 1982 2000.000000
1+1E-1.190478 1+1E-10 0.005756 10000 1958 2000.000000
1+1E-1.498346 1+1E-10 0.005789 10000 1917 2000.000000
1+1E-1.802783 1+1E-10 0.005715 10000 1947 2000.000000
1+1E-2.105512 1+1E-10 0.005704 10000 1864 2000.000000
1+1E-2.407391 1+1E-10 0.005686 10000 1816 2000.000000
1+1E-2.708846 1+1E-10 0.011330 20000 3846 4000.000000
1+1E-3.010088 1+1E-10 0.017032 30000 5655 6000.000000
1+1E-3.311224 1+1E-10 0.011398 20000 3836 4000.000000
1+1E-3.612307 1+1E-10 0.011295 20000 3649 4000.000000
1+1E-3.913363 1+1E-10 0.016983 30000 5514 6000.000000
1+1E-4.214407 1+1E-10 0.016911 30000 5406 6000.000000
1+1E-4.515443 1+1E-10 0.022692 40000 7302 8000.000000
1+1E-4.816477 1+1E-10 0.011324 20000 3675 4000.000000
1+1E-5.117508 1+1E-10 0.016993 30000 5610 6000.000000
1+1E-5.418539 1+1E-10 0.017064 30000 5643 6000.000000
1+1E-5.719570 1+1E-10 0.022617 40000 7498 8000.000000
1+1E-6.020600 1+1E-10 0.011289 20000 3680 4000.000000
1+1E-6.321630 1+1E-10 0.017024 30000 5452 6000.000000
1+1E-6.622660 1+1E-10 0.022567 40000 7320 8000.000000
1+1E-6.923690 1+1E-10 0.028377 50000 9157 10000.000000
1+1E-7.224720 1+1E-10 0.045150 80000 14803 16000.000000
1+1E-7.525750 1+1E-10 0.022844 40000 7394 8000.000000
1+1E-7.826780 1+1E-10 0.022612 40000 7263 8000.000000
1+1E-8.127810 1+1E-10 0.033806 60000 10853 12000.000000
1+1E-8.428840 1+1E-10 0.050709 90000 16537 18000.000000
1+1E-8.729870 1+1E-10 0.017024 30000 5470 6000.000000
1+1E-9.030900 1+1E-10 0.011174 20000 3691 4000.000000
1+1E-9.331930 1+1E-10 0.017033 30000 5414 6000.000000
1+1E-9.632960 1+1E-10 0.011406 20000 3655 4000.000000
1+1E-9.933990 1+1E-10 0.016949 30000 5506 6000.000000
0.554476
