f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005382 10000 1972 2000.000000
1+1E-0.187942 1+1E-6 0.005515 10000 1990 2000.000000
1+1E-0.546643 1+1E-6 0.005738 10000 1980 2000.000000
1+1E-0.875664 1+1E-6 0.005863 10000 1982 2000.000000
1+1E-1.190478 1+1E-6 0.005933 10000 1955 2000.000000
1+1E-1.498346 1+1E-6 0.005981 10000 1945 2000.000000
1+1E-1.802783 1+1E-6 0.005907 10000 1944 2000.000000
1+1E-2.105512 1+1E-6 0.005844 10000 1924 2000.000000
1+1E-2.407391 1+1E-6 0.005818 10000 1916 2000.000000
1+1E-2.708846 1+1E-6 0.005759 10000 1829 2000.000000
1+1E-3.010088 1+1E-6 0.011483 20000 3607 4000.000000
1+1E-3.311224 1+1E-6 0.011502 20000 3728 4000.000000
1+1E-3.612307 1+1E-6 0.011489 20000 3624 4000.000000
1+1E-3.913363 1+1E-6 0.011590 20000 3644 4000.000000
1+1E-4.214407 1+1E-6 0.023096 40000 7271 8000.000000
1+1E-4.515443 1+1E-6 0.011491 20000 3618 4000.000000
1+1E-4.816477 1+1E-6 0.045924 80000 15042 16000.000000
1+1E-5.117508 1+1E-6 0.063072 110000 20183 22000.000000
1+1E-5.418539 1+1E-6 0.017194 30000 5585 6000.000000
1+1E-5.719570 1+1E-6 0.017110 30000 5454 6000.000000
0.2818
