f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005322 10000 1985 2000.000000
1+1E-0.187942 1+1E-6 0.005431 10000 1981 2000.000000
1+1E-0.546643 1+1E-6 0.005708 10000 1969 2000.000000
1+1E-0.875664 1+1E-6 0.005817 10000 1968 2000.000000
1+1E-1.190478 1+1E-6 0.005850 10000 1970 2000.000000
1+1E-1.498346 1+1E-6 0.005809 10000 1923 2000.000000
1+1E-1.802783 1+1E-6 0.005787 10000 1939 2000.000000
1+1E-2.105512 1+1E-6 0.005759 10000 1887 2000.000000
1+1E-2.407391 1+1E-6 0.011473 20000 3862 4000.000000
1+1E-2.708846 1+1E-6 0.011518 20000 3744 4000.000000
1+1E-3.010088 1+1E-6 0.005706 10000 1822 2000.000000
1+1E-3.311224 1+1E-6 0.005735 10000 1847 2000.000000
1+1E-3.612307 1+1E-6 0.017634 30000 5549 6000.000000
1+1E-3.913363 1+1E-6 0.017339 30000 5683 6000.000000
1+1E-4.214407 1+1E-6 0.023027 40000 7254 8000.000000
1+1E-4.515443 1+1E-6 0.040398 70000 13016 14000.000000
1+1E-4.816477 1+1E-6 0.017317 30000 5402 6000.000000
1+1E-5.117508 1+1E-6 0.017653 30000 5577 6000.000000
1+1E-5.418539 1+1E-6 0.028975 50000 9000 10000.000000
1+1E-5.719570 1+1E-6 0.017194 30000 5473 6000.000000
0.259639
