f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.005303 10000 1976 2000.000000
1+1E-0.187942 1+1E-7 0.005403 10000 1991 2000.000000
1+1E-0.546643 1+1E-7 0.005648 10000 1930 2000.000000
1+1E-0.875664 1+1E-7 0.005723 10000 1979 2000.000000
1+1E-1.190478 1+1E-7 0.005753 10000 1943 2000.000000
1+1E-1.498346 1+1E-7 0.005770 10000 1924 2000.000000
1+1E-1.802783 1+1E-7 0.005716 10000 1947 2000.000000
1+1E-2.105512 1+1E-7 0.005725 10000 1928 2000.000000
1+1E-2.407391 1+1E-7 0.005698 10000 1823 2000.000000
1+1E-2.708846 1+1E-7 0.005663 10000 1802 2000.000000
1+1E-3.010088 1+1E-7 0.011309 20000 3687 4000.000000
1+1E-3.311224 1+1E-7 0.011326 20000 3661 4000.000000
1+1E-3.612307 1+1E-7 0.022625 40000 7353 8000.000000
1+1E-3.913363 1+1E-7 0.045154 80000 14695 16000.000000
1+1E-4.214407 1+1E-7 0.022523 40000 7282 8000.000000
1+1E-4.515443 1+1E-7 0.033826 60000 11026 12000.000000
1+1E-4.816477 1+1E-7 0.022453 40000 7355 8000.000000
1+1E-5.117508 1+1E-7 0.016928 30000 5526 6000.000000
1+1E-5.418539 1+1E-7 0.016868 30000 5430 6000.000000
1+1E-5.719570 1+1E-7 0.011241 20000 3670 4000.000000
1+1E-6.020600 1+1E-7 0.022468 40000 7265 8000.000000
1+1E-6.321630 1+1E-7 0.039487 70000 12665 14000.000000
1+1E-6.622660 1+1E-7 0.011265 20000 3625 4000.000000
1+1E-6.923690 1+1E-7 0.016863 30000 5541 6000.000000
0.360882
