f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.005302 10000 1956 2000.000000
1+1E-0.187942 1+1E-5 0.005396 10000 1981 2000.000000
1+1E-0.546643 1+1E-5 0.005629 10000 1977 2000.000000
1+1E-0.875664 1+1E-5 0.005727 10000 1982 2000.000000
1+1E-1.190478 1+1E-5 0.005745 10000 1964 2000.000000
1+1E-1.498346 1+1E-5 0.005771 10000 1924 2000.000000
1+1E-1.802783 1+1E-5 0.005741 10000 1943 2000.000000
1+1E-2.105512 1+1E-5 0.005704 10000 1904 2000.000000
1+1E-2.407391 1+1E-5 0.011319 20000 3830 4000.000000
1+1E-2.708846 1+1E-5 0.005680 10000 1826 2000.000000
1+1E-3.010088 1+1E-5 0.005668 10000 1815 2000.000000
1+1E-3.311224 1+1E-5 0.005671 10000 1855 2000.000000
1+1E-3.612307 1+1E-5 0.011305 20000 3726 4000.000000
1+1E-3.913363 1+1E-5 0.016965 30000 5471 6000.000000
1+1E-4.214407 1+1E-5 0.011337 20000 3714 4000.000000
1+1E-4.515443 1+1E-5 0.062348 110000 19863 22000.000000
1+1E-4.816477 1+1E-5 0.039675 70000 12659 14000.000000
0.215075
