run: 46 | L: 4 | f_final: 1+1E-9 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:24 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005530s
Fri Jun 18 15:12:24 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005753s
Fri Jun 18 15:12:24 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.006064s
Fri Jun 18 15:12:24 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.006194s
Fri Jun 18 15:12:24 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005958s
Fri Jun 18 15:12:24 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005917s
Fri Jun 18 15:12:24 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005914s
Fri Jun 18 15:12:24 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005889s
Fri Jun 18 15:12:24 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005845s
Fri Jun 18 15:12:24 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005920s
Fri Jun 18 15:12:24 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005846s
Fri Jun 18 15:12:24 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 10000 | flat time: 0.005904s
Fri Jun 18 15:12:24 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 10000 | flat time: 0.005855s
Fri Jun 18 15:12:24 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 10000 | flat time: 0.005870s
Fri Jun 18 15:12:24 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 10000 | flat time: 0.005873s
Fri Jun 18 15:12:24 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 20000 | flat time: 0.011822s
Fri Jun 18 15:12:24 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 10000 | flat time: 0.005890s
Fri Jun 18 15:12:24 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 20000 | flat time: 0.011749s
Fri Jun 18 15:12:24 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 10000 | flat time: 0.005790s
Fri Jun 18 15:12:24 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 10000 | flat time: 0.005766s
Fri Jun 18 15:12:24 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 20000 | flat time: 0.011493s
Fri Jun 18 15:12:24 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 10000 | flat time: 0.005733s
Fri Jun 18 15:12:24 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 10000 | flat time: 0.005726s
Fri Jun 18 15:12:24 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 10000 | flat time: 0.005717s
Fri Jun 18 15:12:24 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 20000 | flat time: 0.011608s
Fri Jun 18 15:12:24 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 10000 | flat time: 0.005878s
Fri Jun 18 15:12:24 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 20000 | flat time: 0.011902s
Fri Jun 18 15:12:24 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.005913s
Fri Jun 18 15:12:24 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 10000 | flat time: 0.005806s
Fri Jun 18 15:12:24 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 10000 | flat time: 0.005785s
