f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005319 10000 1979 2000.000000
1+1E-0.187942 1+1E-6 0.005481 10000 1945 2000.000000
1+1E-0.546643 1+1E-6 0.005715 10000 1980 2000.000000
1+1E-0.875664 1+1E-6 0.005807 10000 1977 2000.000000
1+1E-1.190478 1+1E-6 0.005837 10000 1970 2000.000000
1+1E-1.498346 1+1E-6 0.005815 10000 1957 2000.000000
1+1E-1.802783 1+1E-6 0.005798 10000 1927 2000.000000
1+1E-2.105512 1+1E-6 0.005787 10000 1947 2000.000000
1+1E-2.407391 1+1E-6 0.011533 20000 3758 4000.000000
1+1E-2.708846 1+1E-6 0.011483 20000 3837 4000.000000
1+1E-3.010088 1+1E-6 0.011802 20000 3738 4000.000000
1+1E-3.311224 1+1E-6 0.012071 20000 3628 4000.000000
1+1E-3.612307 1+1E-6 0.017505 30000 5644 6000.000000
1+1E-3.913363 1+1E-6 0.023296 40000 7595 8000.000000
1+1E-4.214407 1+1E-6 0.029251 50000 9222 10000.000000
1+1E-4.515443 1+1E-6 0.040188 70000 12798 14000.000000
1+1E-4.816477 1+1E-6 0.023087 40000 7215 8000.000000
1+1E-5.117508 1+1E-6 0.017156 30000 5573 6000.000000
1+1E-5.418539 1+1E-6 0.011395 20000 3658 4000.000000
1+1E-5.719570 1+1E-6 0.011370 20000 3686 4000.000000
0.265839
