f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.006465 10000 1964 2000.000000
1+1E-0.187942 1+1E-11 0.006312 10000 1984 2000.000000
1+1E-0.546643 1+1E-11 0.006765 10000 1970 2000.000000
1+1E-0.875664 1+1E-11 0.006925 10000 1979 2000.000000
1+1E-1.190478 1+1E-11 0.006747 10000 1966 2000.000000
1+1E-1.498346 1+1E-11 0.006878 10000 1944 2000.000000
1+1E-1.802783 1+1E-11 0.006637 10000 1936 2000.000000
1+1E-2.105512 1+1E-11 0.020362 30000 5814 6000.000000
1+1E-2.407391 1+1E-11 0.013426 20000 3904 4000.000000
1+1E-2.708846 1+1E-11 0.019801 30000 5859 6000.000000
1+1E-3.010088 1+1E-11 0.019047 30000 5760 6000.000000
1+1E-3.311224 1+1E-11 0.032208 50000 9560 10000.000000
1+1E-3.612307 1+1E-11 0.043492 70000 13322 14000.000000
1+1E-3.913363 1+1E-11 0.117995 180000 34617 36000.000000
1+1E-4.214407 1+1E-11 0.086336 130000 24991 26000.000000
1+1E-4.515443 1+1E-11 0.034229 50000 9540 10000.000000
1+1E-4.816477 1+1E-11 0.102194 150000 28754 30000.000000
1+1E-5.117508 1+1E-11 0.181773 260000 49403 52000.000000
1+1E-5.418539 1+1E-11 0.089912 130000 24782 26000.000000
1+1E-5.719570 1+1E-11 0.056135 80000 15205 16000.000000
1+1E-6.020600 1+1E-11 0.035961 50000 9573 10000.000000
1+1E-6.321630 1+1E-11 0.043127 60000 11412 12000.000000
1+1E-6.622660 1+1E-11 0.104722 150000 28623 30000.000000
1+1E-6.923690 1+1E-11 0.188889 270000 51381 54000.000000
1+1E-7.224720 1+1E-11 0.083720 120000 22962 24000.000000
1+1E-7.525750 1+1E-11 0.207383 310000 59071 62000.000000
1+1E-7.826780 1+1E-11 0.104447 160000 30608 32000.000000
1+1E-8.127810 1+1E-11 0.045889 70000 13334 14000.000000
1+1E-8.428840 1+1E-11 0.032663 50000 9556 10000.000000
1+1E-8.729870 1+1E-11 0.040154 60000 11461 12000.000000
1+1E-9.030900 1+1E-11 0.059007 90000 17148 18000.000000
1+1E-9.331930 1+1E-11 0.052663 80000 15208 16000.000000
1+1E-9.632960 1+1E-11 0.073432 110000 21140 22000.000000
1+1E-9.933990 1+1E-11 0.101274 150000 28641 30000.000000
1+1E-10.235020 1+1E-11 0.070221 100000 19135 20000.000000
1+1E-10.536050 1+1E-11 0.083444 130000 24746 26000.000000
1+1E-10.837080 1+1E-11 0.089542 150000 28578 30000.000000
2.28074
